transferred_amount,transaction_mode,transaction_date_time,identity,merchant,label,amount_before_transaction,amount_after_transaction
812.1918813,card,15-02-2024 20:35,5.88967E+11,Baral-Bala,fraud,5077.690397,4265.498515
2376.800238,card,29-02-2024 03:53,3.51596E+15,"Gokhale, Dua and Tandon",legitimate,3811.88276,1435.082522
3850.959777,card,13-02-2024 11:10,4.11232E+12,Anne LLC,legitimate,6691.834835,2840.875058
4178.159453,card,19-01-2024 19:01,2.28963E+15,Tella-Shenoy,fraud,5864.577601,1686.418148
3221.452699,card,20-02-2024 12:01,4.5826E+15,Keer-Badal,fraud,3351.405093,129.952394
1118.141662,Branch,17-01-2024 21:46,1856743494,unknown,legitimate,6231.202065,5113.060403
5491.845624,Mobile,08-02-2024 03:42,902177174,unknown,legitimate,11096.76462,5604.919
2591.172592,card,16-02-2024 18:33,3.89844E+13,Dubey-Bala,fraud,4850.047101,2258.874509
2984.359016,card,07-02-2024 20:36,4.67291E+12,Kadakia-Sankaran,legitimate,5159.802578,2175.443562
3164.998797,card,04-02-2024 06:31,60405289624,Sahota-Jhaveri,fraud,4695.632437,1530.633641
3470.074406,Branch,10-02-2024 00:23,3828066395,unknown,legitimate,11420.85518,7950.780775
3495.003661,Online,25-02-2024 13:48,3278909208,unknown,legitimate,5657.440147,2162.436486
1623.569473,Mobile,10-01-2024 16:18,3626686003,unknown,fraud,7277.992584,5654.423111
4807.8467,card,11-01-2024 00:06,5.02008E+11,Wadhwa-Srivastava,legitimate,6328.466292,1520.619592
1084.192538,card,21-01-2024 22:45,3.54352E+15,Handa Group,legitimate,2989.944241,1905.751703
4775.589861,Branch,06-02-2024 09:14,6814935187,unknown,legitimate,6505.399602,1729.809741
273.0218514,card,15-03-2024 10:57,2.24024E+15,Ramanathan Group,legitimate,3103.100244,2830.078393
1403.587681,card,10-01-2024 07:56,5.01863E+11,"Boase, Sagar and Soman",fraud,3547.344054,2143.756372
5595.340998,Branch,09-02-2024 00:01,9930169378,unknown,fraud,6636.485718,1041.14472
7412.114836,Mobile,07-03-2024 02:20,8632409095,unknown,legitimate,16253.57228,8841.457448
8981.391574,Mobile,23-02-2024 01:46,8526182574,unknown,fraud,9341.33408,359.9425062
4130.825585,card,02-02-2024 02:05,6.76277E+11,"Shukla, Wable and Kar",fraud,7141.064071,3010.238485
3538.69893,Mobile,13-03-2024 21:36,1848586226,unknown,fraud,13404.53142,9865.832488
4604.490855,card,21-02-2024 17:52,4.7611E+18,Halder-Gole,legitimate,6592.903245,1988.412389
787.6991674,card,02-03-2024 19:03,3.05276E+13,Butala-Agrawal,legitimate,5017.458338,4229.759171
2562.512948,card,01-01-2024 07:01,5.18882E+15,Sekhon LLC,legitimate,3036.47313,473.9601826
7597.101485,Branch,06-01-2024 12:04,293892855,unknown,legitimate,11115.31898,3518.217495
2855.234207,card,09-01-2024 11:56,6.57376E+15,Ratta-Varughese,legitimate,3732.50097,877.2667631
322.6394852,card,03-02-2024 00:59,3.58934E+15,Soni-Mani,fraud,3042.799828,2720.160343
3620.437521,card,05-02-2024 15:23,4.81615E+12,"Sura, Mandal and Barad",legitimate,6957.950562,3337.513041
8474.622253,Online,16-01-2024 08:38,4831337561,unknown,legitimate,16487.59331,8012.971058
4270.386759,card,08-01-2024 12:12,2.2844E+15,Saxena Ltd,legitimate,8735.814308,4465.427549
2563.420161,card,26-02-2024 16:06,6.51102E+15,"Sampath, Khare and Sankar",legitimate,5987.773902,3424.353741
2808.903996,Branch,11-01-2024 11:49,3696300,unknown,fraud,4673.580421,1864.676425
2889.138246,card,11-01-2024 14:12,3.73301E+14,"Suri, Vora and Uppal",legitimate,4398.083368,1508.945122
925.1885042,card,20-01-2024 22:47,3.463E+14,Yohannan-Krishnamurthy,fraud,2641.915782,1716.727278
1732.50912,card,14-02-2024 00:52,4.23062E+15,"Salvi, Boase and Vora",fraud,3405.093066,1672.583946
2557.196055,card,01-01-2024 01:30,1.80067E+14,Kamdar-Sangha,legitimate,6629.329868,4072.133813
2994.592793,Online,15-01-2024 13:55,2716625324,unknown,legitimate,3915.476248,920.8834551
543.3158462,card,24-02-2024 05:06,3.0574E+13,"Dara, Dalal and Lanka",fraud,3245.798238,2702.482392
9079.715408,Online,03-03-2024 03:02,5893381772,unknown,legitimate,17602.66116,8522.945756
6450.894364,Branch,15-02-2024 07:40,7173866333,unknown,legitimate,11679.11749,5228.22313
3694.094597,card,26-02-2024 14:09,4.14235E+15,Goyal and Sons,legitimate,5027.915028,1333.820431
238.2527487,card,14-02-2024 04:11,6.56864E+15,Gade LLC,fraud,3434.150428,3195.897679
3211.107361,card,23-01-2024 18:52,3.03406E+13,Dhaliwal-Dasgupta,legitimate,4794.004499,1582.897137
7107.567463,Branch,16-03-2024 00:46,4887927625,unknown,fraud,7530.547254,422.9797919
8785.769486,Branch,15-01-2024 05:45,3689318974,unknown,legitimate,14585.69091,5799.921428
1021.717401,Branch,20-02-2024 19:55,5746097885,unknown,fraud,3527.10514,2505.387739
206.4157803,card,09-02-2024 20:21,4.62189E+18,Walia PLC,legitimate,2148.660073,1942.244292
1457.386087,Mobile,06-03-2024 07:43,7093131386,unknown,fraud,2951.639609,1494.253523
154.6689595,Online,23-01-2024 10:48,7540207045,unknown,fraud,5642.072286,5487.403327
3756.34055,card,06-03-2024 00:55,3.5766E+15,"Deep, Sunder and Cheema",legitimate,5153.033595,1396.693045
5875.578768,Online,12-02-2024 16:52,6260655848,unknown,fraud,15262.05723,9386.478461
4373.429508,Branch,31-01-2024 05:49,2459399538,unknown,fraud,9811.502927,5438.07342
2548.442861,card,21-02-2024 00:54,4.7847E+15,Kade Inc,legitimate,4749.317531,2200.874669
8041.750109,Online,12-02-2024 15:17,7941628304,unknown,fraud,13996.19572,5954.445609
1144.032657,card,20-02-2024 18:43,4.78964E+18,"Bawa, Verma and Raval",legitimate,1258.793071,114.7604135
2665.113251,card,06-03-2024 22:08,4.47224E+18,Vasa and Sons,legitimate,6025.881635,3360.768383
3360.680952,card,05-01-2024 16:04,2.2853E+15,Kalita-Dani,legitimate,5923.346372,2562.665421
2916.351034,card,23-01-2024 03:51,3.04974E+13,Chadha Inc,legitimate,6800.912703,3884.56167
513.880753,card,08-01-2024 00:44,3.59694E+15,Borde-Sangha,legitimate,2123.192687,1609.311934
880.0884807,card,03-03-2024 00:21,2.22308E+15,"Dara, Dora and Master",fraud,1442.086374,561.997893
4217.292876,card,06-01-2024 07:50,4.91579E+15,"Bora, Bajaj and Swamy",legitimate,8811.883704,4594.590828
1644.58454,Mobile,05-01-2024 08:04,103233695,unknown,fraud,8282.082493,6637.497953
1591.440806,card,15-03-2024 13:52,60469645711,Korpal-Rege,fraud,3593.145956,2001.70515
2905.060122,card,07-03-2024 08:56,3.56558E+15,"Ahuja, Dalal and Lanka",fraud,5622.400809,2717.340686
436.687569,card,28-02-2024 03:19,4.63132E+18,Gade-Wali,fraud,2255.124708,1818.437139
3572.046973,Online,08-02-2024 06:02,7582750233,unknown,fraud,8245.842096,4673.795123
4016.026565,card,24-01-2024 03:52,4.05005E+18,Kala PLC,legitimate,7777.676783,3761.650218
1690.745595,Branch,06-01-2024 09:59,9506520483,unknown,fraud,10567.95295,8877.20735
2072.578875,card,14-03-2024 05:03,3.58238E+15,Buch-Contractor,legitimate,2181.374538,108.7956633
2863.768637,card,08-03-2024 03:33,2.71288E+15,"Bail, Gera and Chandra",legitimate,3930.006064,1066.237427
2039.801005,card,09-03-2024 19:21,6.3047E+11,Bora-Chanda,legitimate,6119.007469,4079.206464
4842.759,card,06-01-2024 21:19,4.31809E+18,Sibal Inc,fraud,7885.070032,3042.311032
486.721216,card,18-01-2024 02:51,1.80035E+14,Kohli Group,fraud,2336.735946,1850.01473
1431.515781,card,07-02-2024 23:30,3.0219E+13,"Kurian, Thakkar and Gour",fraud,4290.847542,2859.331761
730.7380559,card,18-01-2024 17:02,3.53585E+15,Dhawan-Kala,legitimate,2570.614209,1839.876153
7100.156125,Mobile,17-02-2024 03:29,9779681862,unknown,legitimate,8967.829432,1867.673307
7410.647172,Mobile,15-02-2024 10:52,5018028430,unknown,fraud,12252.98211,4842.334943
1017.248726,card,02-03-2024 02:38,2.1314E+14,"Yadav, Tripathi and Balan",fraud,5044.558809,4027.310083
137.9539084,card,11-01-2024 12:41,2.226E+15,"Chana, Ray and Venkatesh",fraud,3359.195945,3221.242037
2166.015752,card,23-02-2024 09:03,3.59488E+15,Deep-Balan,legitimate,6355.992193,4189.976441
166.8316366,card,12-03-2024 20:02,5.22349E+15,Hari Inc,fraud,4480.397972,4313.566335
2534.598955,card,18-02-2024 00:11,4.41308E+15,Tella-Sengupta,legitimate,3995.198246,1460.599291
1585.708025,card,30-01-2024 00:12,4.25463E+15,De-Chandra,legitimate,4449.186081,2863.478056
8915.05422,Mobile,13-03-2024 04:44,9435754204,unknown,legitimate,14589.68757,5674.633351
4387.978761,card,16-01-2024 15:59,4.29491E+12,Chakraborty and Sons,legitimate,7183.358015,2795.379254
4903.035453,card,01-02-2024 20:08,5.39634E+15,Varkey PLC,legitimate,9606.855716,4703.820263
6487.210625,Branch,10-03-2024 05:40,1022172600,unknown,fraud,6613.952672,126.7420467
8301.542842,Online,17-02-2024 16:00,7241257308,unknown,legitimate,12286.29395,3984.751112
4895.115765,card,15-01-2024 04:13,4.53585E+12,Baral PLC,fraud,7931.009628,3035.893863
3220.710458,card,31-01-2024 14:17,1.8004E+14,D’Alia and Sons,legitimate,6419.482621,3198.772163
4332.14791,Branch,19-02-2024 20:12,5043116664,unknown,fraud,9216.309981,4884.162071
4342.67369,card,16-03-2024 11:44,3.56654E+15,"Bora, Ganesan and Venkatesh",fraud,8096.935771,3754.262081
7907.112391,Online,17-01-2024 16:51,2285648996,unknown,fraud,14904.28432,6997.171932
1163.093456,card,06-01-2024 08:39,3.73443E+14,"Dey, Shukla and Kakar",legitimate,6112.92205,4949.828594
1927.789969,card,15-03-2024 18:41,4.84445E+15,"Sami, Jain and Bedi",fraud,2338.076786,410.2868163
989.5085685,card,15-03-2024 05:13,2.13125E+14,"Sawhney, Sahota and Chauhan",legitimate,5103.240122,4113.731554
3386.517897,Mobile,04-03-2024 12:59,4973082396,unknown,legitimate,11822.55766,8436.039759
4284.120747,card,11-01-2024 17:49,4.62574E+15,Badami Inc,legitimate,4541.688302,257.5675559
4356.85362,Online,24-02-2024 17:29,2462639050,unknown,legitimate,9540.483437,5183.629817
219.8208561,Mobile,04-03-2024 08:08,5843515865,unknown,legitimate,5183.084738,4963.263882
3377.717083,card,21-01-2024 01:48,4.23963E+15,Sheth-Sangha,legitimate,5615.478992,2237.761908
2909.381467,Online,29-02-2024 18:44,7552084729,unknown,fraud,7450.65267,4541.271203
3718.534062,card,03-03-2024 12:48,4.96794E+18,Bhargava-Kakar,fraud,8355.923811,4637.38975
2661.921818,Online,06-01-2024 15:07,3044853816,unknown,fraud,10875.1461,8213.224287
3934.492928,Branch,31-01-2024 00:57,3483353767,unknown,legitimate,9127.841385,5193.348457
8156.570695,Mobile,29-01-2024 04:25,5649250660,unknown,fraud,16983.17098,8826.600289
5228.279857,Mobile,25-01-2024 18:40,3562327393,unknown,legitimate,15157.30503,9929.025172
7853.298166,Mobile,21-02-2024 15:02,8746642020,unknown,legitimate,14665.44904,6812.150872
5879.350527,Mobile,10-03-2024 15:38,7868675009,unknown,legitimate,11060.18637,5180.835844
9378.562024,Mobile,28-02-2024 17:33,9383208566,unknown,fraud,11066.26695,1687.704928
596.5809877,card,23-01-2024 03:29,3.58775E+15,Chopra-Gokhale,legitimate,1881.083754,1284.502766
4602.166991,Branch,14-01-2024 17:55,3687517898,unknown,legitimate,8907.991284,4305.824293
8722.594325,Mobile,21-01-2024 07:42,7146910887,unknown,fraud,14800.68324,6078.088915
2392.306786,card,09-02-2024 05:32,6.01145E+15,"Swaminathan, Zacharia and Hegde",legitimate,3854.430689,1462.123904
1050.467467,card,25-01-2024 14:49,6.55582E+15,"Sanghvi, Karan and Bhatti",fraud,5927.220354,4876.752888
3490.23499,Mobile,19-01-2024 19:42,8846032279,unknown,legitimate,12428.38617,8938.151176
4088.353508,card,16-03-2024 22:23,3.74894E+14,"Chopra, Chaudhary and Bakshi",legitimate,7168.830326,3080.476818
919.0946726,Mobile,10-01-2024 19:12,6068333833,unknown,legitimate,7428.819218,6509.724545
3222.528268,Branch,26-01-2024 14:21,2459171070,unknown,fraud,8095.254104,4872.725836
1210.25261,card,02-01-2024 18:57,3.78013E+14,Tripathi-Batta,legitimate,2302.153102,1091.900492
4729.415838,card,20-01-2024 11:43,4.07499E+15,Sunder-Rau,legitimate,6048.640068,1319.224231
5641.581268,Branch,05-02-2024 15:49,6492955706,unknown,fraud,10048.98144,4407.400174
4170.796028,Online,16-02-2024 21:57,7460859462,unknown,legitimate,10997.91854,6827.122517
1747.79478,card,16-03-2024 20:41,3.51448E+15,"Gera, Dixit and Sawhney",fraud,3933.181041,2185.386261
9643.885587,Online,27-01-2024 04:41,1967931090,unknown,legitimate,17531.88838,7888.002794
2892.142268,Mobile,05-01-2024 06:20,8595017290,unknown,fraud,7994.170632,5102.028363
4037.464031,card,25-02-2024 10:50,1.80078E+14,"Raju, Dora and Kulkarni",legitimate,7647.083184,3609.619153
3116.509482,card,06-01-2024 02:20,2.24118E+15,Bail PLC,legitimate,6120.53178,3004.022298
1815.980754,card,09-03-2024 19:46,3.53154E+15,Chada-Jha,fraud,5556.336263,3740.355509
4299.630273,card,20-01-2024 12:15,6.01127E+15,Rau-Sachdev,legitimate,5958.052281,1658.422008
4268.44471,card,24-01-2024 21:29,4.3817E+15,Dhingra-Vasa,legitimate,8568.482108,4300.037398
615.7108477,card,15-01-2024 13:26,3.57813E+15,Chokshi and Sons,fraud,2385.26768,1769.556833
544.7883366,card,16-02-2024 17:34,4.76267E+15,Saha-Sundaram,fraud,5476.274376,4931.486039
1621.5528,card,02-03-2024 09:21,4.73737E+15,Tank Group,fraud,6113.676208,4492.123408
4822.122638,card,24-02-2024 00:25,6.75955E+11,"Shanker, Kadakia and Verma",legitimate,7792.149508,2970.02687
1342.314338,Mobile,08-03-2024 23:28,9274402979,unknown,legitimate,4133.589085,2791.274746
1715.942109,card,15-01-2024 22:43,4.65477E+15,Gill-Ramanathan,fraud,4195.705393,2479.763284
5556.483623,Mobile,27-01-2024 23:36,4817586663,unknown,legitimate,10972.02391,5415.540288
3743.437721,card,18-02-2024 10:00,4.42634E+15,Sura LLC,legitimate,6431.663672,2688.225951
9073.730788,Branch,19-02-2024 04:01,3089086140,unknown,fraud,14329.93522,5256.204432
6274.122905,Online,24-02-2024 03:00,4769171983,unknown,legitimate,13639.68708,7365.564172
3822.836977,card,24-01-2024 16:01,2.13176E+14,Sodhi-Mander,legitimate,7882.514844,4059.677867
4666.693388,card,14-03-2024 21:07,6.01175E+15,"Lala, Bhatia and Toor",legitimate,5631.175538,964.4821496
2086.643123,card,09-02-2024 04:14,3.58994E+15,"Upadhyay, Bhattacharyya and Sachdev",legitimate,2410.505428,323.8623055
926.8966553,Branch,21-02-2024 03:31,4217178245,unknown,legitimate,6424.764485,5497.86783
6071.186189,Mobile,10-03-2024 19:35,523430885,unknown,legitimate,13743.55917,7672.372986
9567.289627,Mobile,24-02-2024 15:04,460261542,unknown,legitimate,17611.23067,8043.941043
661.9551957,card,01-02-2024 03:50,1.80071E+14,"Vaidya, Sagar and Gokhale",fraud,3539.044045,2877.088849
2207.802338,card,16-03-2024 21:36,2.23454E+15,"Kumar, Raju and Baria",fraud,5395.039355,3187.237017
4192.769801,card,22-01-2024 14:22,4.72001E+15,Dash PLC,legitimate,6968.702907,2775.933105
3546.74062,card,01-02-2024 19:34,4.57758E+18,"Grewal, Hari and Sarkar",legitimate,7067.7994,3521.05878
5071.730602,Mobile,27-01-2024 01:15,952961993,unknown,fraud,5903.04774,831.3171373
209.3403867,card,17-01-2024 10:31,3.78235E+14,Dutt Ltd,legitimate,1917.594614,1708.254227
3513.70902,card,23-02-2024 20:43,3.03535E+13,Devi and Sons,legitimate,7643.354227,4129.645208
2349.077615,Mobile,13-02-2024 18:03,1360406304,unknown,fraud,6687.498956,4338.421341
963.6170572,card,11-03-2024 16:50,4.49393E+18,Bhattacharyya and Sons,legitimate,1440.607909,476.9908519
4388.091629,card,07-02-2024 17:34,4.72771E+15,"Karpe, Bansal and Rajagopalan",fraud,7916.176836,3528.085207
1110.025561,card,20-01-2024 04:45,3.0087E+13,"Arora, Vohra and Rama",legitimate,1690.111259,580.0856977
429.7970347,card,16-02-2024 06:18,2.72057E+15,Shan-Joshi,legitimate,1579.066059,1149.269024
2929.2572,Mobile,29-01-2024 03:39,1554111215,unknown,legitimate,12328.67386,9399.416656
2972.965353,card,29-02-2024 08:17,2.23236E+15,Kanda Group,legitimate,5197.324649,2224.359295
6931.464195,Mobile,18-02-2024 23:17,488805628,unknown,legitimate,12584.93354,5653.469345
1080.678452,card,01-03-2024 15:17,1.80023E+14,Manne and Sons,legitimate,3500.20701,2419.528558
5215.314014,Online,12-01-2024 00:24,5349009836,unknown,legitimate,8459.016025,3243.702011
4984.777593,card,12-01-2024 10:38,5.02044E+11,Lala-Agate,legitimate,5546.091855,561.3142621
7626.255813,Online,03-03-2024 03:08,2297766532,unknown,fraud,16027.41562,8401.159805
4538.358648,Mobile,24-01-2024 07:17,6308431927,unknown,legitimate,9107.294585,4568.935937
4851.394464,Branch,12-03-2024 11:42,4218473078,unknown,fraud,5472.551379,621.156915
1416.797009,Branch,10-03-2024 19:30,7618129065,unknown,legitimate,8353.128735,6936.331725
6399.284404,Online,08-02-2024 17:10,9980537968,unknown,fraud,10965.06835,4565.783946
5359.810782,Mobile,02-02-2024 18:40,3800343056,unknown,legitimate,11440.4889,6080.678121
671.5483763,Branch,10-03-2024 16:56,2692660716,unknown,legitimate,2440.724624,1769.176248
3333.728569,Branch,06-01-2024 20:35,4783879786,unknown,legitimate,6463.138208,3129.409638
3311.976226,card,14-01-2024 05:00,6.76391E+11,Deol-Boase,legitimate,3562.714401,250.7381745
4127.367529,Mobile,26-02-2024 10:52,1931686193,unknown,legitimate,12567.69903,8440.331504
1734.442133,card,09-01-2024 19:15,4.99436E+15,Garde and Sons,legitimate,5975.651545,4241.209411
653.1098123,card,04-01-2024 06:33,6.55657E+15,"Sekhon, Lata and Talwar",fraud,1944.262809,1291.152996
2095.662855,card,05-01-2024 04:04,6.75946E+11,Thaker Inc,legitimate,3603.571139,1507.908284
1856.651483,Online,25-02-2024 13:31,4103414692,unknown,fraud,3563.149952,1706.498468
2845.859931,card,04-02-2024 03:19,3.5083E+15,Sanghvi-Manda,fraud,6296.680417,3450.820486
5371.790258,Mobile,23-01-2024 04:19,4467030087,unknown,legitimate,10982.36705,5610.576791
4336.63031,card,07-03-2024 20:52,2.13134E+14,"Kala, Tank and Deol",legitimate,8288.613445,3951.983135
6103.647691,Online,20-01-2024 15:33,9277374257,unknown,fraud,7642.280608,1538.632918
1026.794631,card,17-02-2024 08:51,2.26786E+15,Madan Group,fraud,3698.858575,2672.063944
2476.120112,card,27-01-2024 15:40,3.57459E+15,Saini LLC,fraud,3720.156088,1244.035976
1298.147505,Online,21-02-2024 04:12,3279509845,unknown,legitimate,9257.196104,7959.048599
644.2420427,card,02-02-2024 12:32,4.03441E+12,Wason-Kapoor,legitimate,1923.444058,1279.202015
4476.637526,card,16-03-2024 01:59,3.58259E+15,"Dass, Kannan and Srinivas",fraud,8623.535224,4146.897698
4687.566452,card,17-01-2024 06:44,3.55328E+15,Ramanathan-Aurora,fraud,5922.532146,1234.965695
9969.055093,Branch,21-01-2024 21:45,5330428868,unknown,fraud,17377.05419,7407.999099
5172.688925,Online,16-02-2024 18:51,7812023932,unknown,legitimate,9766.62347,4593.934545
7739.106419,Mobile,01-03-2024 11:58,3473838284,unknown,legitimate,15093.51789,7354.411466
4645.327831,Online,08-03-2024 07:19,8826143287,unknown,legitimate,13119.4102,8474.082371
7732.126262,Online,16-01-2024 08:50,6622709148,unknown,fraud,11968.46093,4236.334671
3614.463428,Branch,09-03-2024 16:02,2319401233,unknown,fraud,6391.761216,2777.297788
5993.502333,Mobile,05-02-2024 19:28,6499210069,unknown,legitimate,10523.84109,4530.33876
4278.748314,card,12-02-2024 15:32,3.47443E+14,"Madan, Zachariah and Issac",fraud,6942.536909,2663.788595
6931.048419,Mobile,11-01-2024 04:59,2511852727,unknown,fraud,12888.46327,5957.414849
2675.562131,Mobile,28-01-2024 09:11,7279857710,unknown,fraud,10888.42128,8212.859145
5907.576791,Online,04-01-2024 22:46,6711573613,unknown,legitimate,14571.01712,8663.440333
3971.225404,Online,29-02-2024 02:00,3654538133,unknown,legitimate,7659.296375,3688.070971
2219.041573,card,06-03-2024 18:04,3.00626E+13,"Bala, Batra and Bhandari",legitimate,4277.421269,2058.379696
789.4707777,card,04-02-2024 16:51,3.00283E+13,Dasgupta-Subramanian,legitimate,4579.276812,3789.806035
1819.290231,card,24-01-2024 22:42,3.58343E+15,"Chandran, Bhattacharyya and Hari",legitimate,5976.211005,4156.920774
8201.966205,Online,22-02-2024 17:31,1088147589,unknown,legitimate,10334.83101,2132.864805
4680.326869,card,26-02-2024 11:30,4.95855E+15,Divan PLC,legitimate,6271.802595,1591.475726
4798.287455,card,17-02-2024 11:00,4.38853E+15,"Basak, Saxena and Bhargava",fraud,5111.760851,313.4733961
1140.213918,card,01-01-2024 18:48,4.59842E+12,Ramachandran Group,fraud,2463.333714,1323.119795
1867.812422,card,25-01-2024 20:59,3.56778E+15,Zacharia Inc,legitimate,6766.085728,4898.273307
6951.300475,Branch,16-03-2024 12:04,4326428509,unknown,legitimate,12124.38948,5173.089002
9299.357731,Mobile,10-01-2024 05:50,7922116174,unknown,legitimate,11293.01971,1993.66198
481.8361604,card,08-03-2024 02:40,4.78987E+12,"Wali, Subramaniam and Verma",legitimate,3460.165113,2978.328952
650.4946646,Online,19-02-2024 10:45,6122137995,unknown,legitimate,831.1425218,180.6478571
3079.198073,card,10-03-2024 06:08,3.52142E+15,"Buch, Sabharwal and Gola",legitimate,6386.267557,3307.069484
3443.792183,card,26-02-2024 11:01,3.57467E+15,Deol-Shan,fraud,3776.646833,332.8546492
2052.576692,card,05-01-2024 10:04,4.11941E+15,"Sethi, Handa and Dube",fraud,5414.698814,3362.122123
1415.26405,card,03-02-2024 23:34,3.05674E+13,Atwal-Korpal,legitimate,6259.074788,4843.810738
4128.388811,Branch,09-03-2024 14:31,1051884205,unknown,fraud,11934.75287,7806.364054
3005.53935,Branch,29-02-2024 17:59,1585076262,unknown,legitimate,6254.8357,3249.29635
3527.30634,card,16-01-2024 15:43,3.53817E+15,"Keer, Hari and Sant",legitimate,4142.110694,614.8043541
723.5756021,card,01-01-2024 05:49,3.43563E+14,"Joshi, Buch and Sibal",legitimate,3963.29183,3239.716228
1157.668832,card,11-01-2024 13:57,3.02493E+13,Lata-Bora,legitimate,5616.674547,4459.005714
1062.739754,card,28-02-2024 13:24,5.65098E+11,"Divan, Shenoy and Ravel",legitimate,1504.731017,441.9912628
6954.307631,Branch,06-01-2024 19:09,3103135280,unknown,legitimate,9554.999053,2600.691422
8518.445211,Branch,24-01-2024 19:14,4060489449,unknown,legitimate,16776.33521,8257.889995
696.6471639,Online,26-02-2024 09:03,5505909164,unknown,fraud,2268.505544,1571.858381
8399.454177,Branch,31-01-2024 01:59,6055169858,unknown,fraud,9014.62877,615.1745932
880.7474471,card,06-01-2024 18:40,5.22605E+15,Dalal-Soman,legitimate,2068.146875,1187.399428
405.4555346,card,12-02-2024 16:00,4.65898E+15,"Randhawa, Raval and Shroff",legitimate,2179.95198,1774.496445
842.2688026,card,01-03-2024 14:30,3.53691E+15,"Baria, Raja and Upadhyay",legitimate,2346.338576,1504.069773
8786.953462,Mobile,31-01-2024 00:50,7820154419,unknown,legitimate,14748.9735,5962.02004
5830.18687,Mobile,22-02-2024 10:20,6921059104,unknown,legitimate,14174.65968,8344.472809
3454.720428,Branch,18-01-2024 03:16,3868367969,unknown,legitimate,7765.532928,4310.8125
8640.140664,Online,04-02-2024 04:19,6104567850,unknown,legitimate,14313.9688,5673.828137
1674.160867,card,16-02-2024 07:06,3.05284E+13,Raja LLC,fraud,5147.996179,3473.835312
1189.514053,Online,26-02-2024 13:11,9875226654,unknown,fraud,10749.13935,9559.625294
2487.611957,card,02-03-2024 12:23,4.84587E+12,Jha-Bera,legitimate,3275.735786,788.1238294
752.9513712,card,07-03-2024 16:57,5.02064E+11,Dara-Sahni,fraud,903.8243254,150.8729542
1333.359815,card,05-03-2024 16:02,4.31636E+15,Wable and Sons,fraud,2664.187348,1330.827533
4046.043354,card,15-02-2024 04:55,5.23956E+15,Dhingra Inc,legitimate,8392.214458,4346.171104
1640.427064,card,07-01-2024 01:31,2.23559E+15,"Varghese, Gokhale and Bahri",legitimate,6424.843218,4784.416154
256.0518457,card,13-01-2024 14:36,3.79671E+14,Kakar and Sons,legitimate,2039.805431,1783.753585
290.9533457,card,07-03-2024 02:25,4.05173E+12,Keer Inc,fraud,4849.8549,4558.901554
9333.834031,Branch,03-01-2024 07:59,4816173338,unknown,legitimate,16370.80933,7036.975304
1523.396595,card,07-01-2024 01:15,3.40566E+14,Rege-Sanghvi,legitimate,6332.506025,4809.10943
3245.838139,card,27-01-2024 21:37,3.0076E+13,Dar-Kothari,legitimate,6779.934343,3534.096204
1362.770306,card,11-02-2024 07:27,3.0241E+13,Ahuja-Agate,legitimate,2637.582336,1274.81203
2162.195515,card,06-03-2024 02:21,4.29951E+15,Gopal Ltd,legitimate,3252.491645,1090.29613
5076.931862,Online,28-01-2024 22:18,9042586226,unknown,fraud,14887.28121,9810.349345
112.7166265,card,01-02-2024 09:58,6.01168E+15,Amble-Goda,fraud,1421.52978,1308.813154
585.8192645,card,10-01-2024 20:41,3.4174E+14,Saraf-Thakur,legitimate,5100.494165,4514.674901
2040.230338,Mobile,12-02-2024 20:36,7744021943,unknown,fraud,2912.745857,872.5155195
430.2229258,card,18-02-2024 05:59,3.53851E+15,"Samra, Jani and Sanghvi",legitimate,2333.655406,1903.432481
2874.009832,card,07-02-2024 02:23,4.67519E+15,"Borah, Shetty and Sachdev",legitimate,7005.068303,4131.058471
1213.595273,card,05-01-2024 00:33,3.52663E+15,Tella-Sane,fraud,5496.718524,4283.123251
1691.999709,Online,23-01-2024 03:15,3133569917,unknown,fraud,5418.652104,3726.652395
2578.938596,card,19-02-2024 02:55,4.86857E+12,"Sankar, Tella and Dash",fraud,2942.917479,363.9788825
904.1733846,Branch,26-02-2024 03:18,2360572844,unknown,legitimate,3998.604872,3094.431487
4431.994757,card,08-03-2024 03:12,3.77645E+14,Barad-Ravel,legitimate,9303.125556,4871.130798
763.0387591,Mobile,09-03-2024 14:17,4470131291,unknown,legitimate,5298.98276,4535.944001
8812.782967,Branch,10-01-2024 07:35,1747185254,unknown,fraud,10329.08372,1516.300754
2487.34115,card,02-02-2024 17:48,4.0845E+18,Srinivas-Bhardwaj,fraud,6472.792544,3985.451394
3647.406609,card,08-02-2024 14:48,2.1317E+14,Subramaniam and Sons,legitimate,7094.171093,3446.764484
598.460317,Mobile,10-03-2024 21:03,5721793045,unknown,legitimate,9457.2329,8858.772583
1139.099426,card,12-02-2024 00:42,3.43693E+14,Anne-Bhatti,legitimate,1937.227439,798.1280132
48.24352292,card,07-02-2024 05:30,4.61493E+15,"Sani, Ravel and Ravi",fraud,2515.373349,2467.129826
1391.619464,card,06-03-2024 17:39,4.69751E+15,Sehgal Ltd,fraud,5823.013157,4431.393693
3903.261116,card,01-03-2024 11:07,4.79261E+12,Maharaj PLC,legitimate,5726.245299,1822.984183
5033.84095,Mobile,24-01-2024 05:36,5727769483,unknown,fraud,5135.015535,101.1745846
