transaction_amount,transaction_date_time,card_number,merchant,label,amount_before_transaction,amount_after_transaction
4026.895108407041,2024-02-12 01:23:37,6011079420117754,Iyer-Lanka,fraud,6953.507904245652,2926.612795838611
3037.508081450451,2024-02-07 09:02:49,4826813441650,Venkataraman-Bahri,fraud,4687.059499850884,1649.5514184004332
1667.5408850880453,2024-02-04 18:33:50,5453004107598628,"Raja, Madan and Dass",legitimate,1811.5321357184155,143.99125063037013
821.6774673763708,2024-02-23 20:28:47,3591472163277833,"Kata, Ganguly and Bail",legitimate,3048.7906820553803,2227.1132146790096
664.0885099064684,2024-01-15 08:50:05,4898834757545404,"Barman, Sama and Rajan",legitimate,1202.5611274186099,538.4726175121415
4886.099179264374,2024-02-23 19:31:40,4194785635944,"Rajagopal, Bhargava and Sharma",fraud,7985.707702331269,3099.608523066895
3021.4034563163095,2024-03-09 14:01:02,180067806940541,Karnik-Mann,fraud,6123.143086427523,3101.739630111213
2992.4348542620605,2024-02-27 04:16:42,676247367425,Ray-Jhaveri,legitimate,3190.85296085808,198.4181065960197
3602.982317364911,2024-01-09 17:22:04,377258482278263,"Sama, Hegde and Ramesh",fraud,5063.406962745804,1460.4246453808928
806.7350833420821,2024-03-16 17:10:04,3556543803351452,"Bhargava, Batta and Subramaniam",legitimate,2881.029539399711,2074.294456057629
3901.4285218042064,2024-01-04 19:21:08,4474816682267,"Suri, Desai and Dhawan",fraud,6657.246370121504,2755.8178483172974
3752.389214275833,2024-02-23 09:47:27,30217631313792,Kala Group,legitimate,5239.745728519727,1487.3565142438938
3298.6365965598397,2024-02-13 06:26:26,6011921053650785,Krish-Raju,legitimate,4744.491694191316,1445.8550976314764
2015.417127454743,2024-01-04 05:16:47,374988776592226,Dua LLC,legitimate,6930.6627571435365,4915.245629688794
2446.323273738673,2024-02-08 07:39:23,3570401033482229,"Kari, Anand and Khalsa",fraud,2665.2186243859633,218.89535064729034
2257.248425046156,2024-02-22 04:26:41,343549197097837,Saran-Lall,legitimate,7202.585041361004,4945.336616314848
2713.383996505667,2024-02-12 03:56:08,675951440402,"Vaidya, Agrawal and Krish",legitimate,2961.6661824868656,248.28218598119884
2118.9196930979097,2024-01-22 08:02:30,3575115464856918,Balay-Sharaf,legitimate,3567.743417793392,1448.8237246954823
1936.3941689026606,2024-02-19 06:42:18,2294267196167965,"Bains, Varughese and Lalla",legitimate,4409.911535199717,2473.5173662970565
1523.3429863623019,2024-01-20 01:59:48,4136098645859367,"Thakur, Basu and Khare",fraud,2248.4017180037845,725.0587316414826
4584.6124555625465,2024-03-06 18:55:17,6011316500158385,Kurian-Chacko,legitimate,5267.495804530979,682.8833489684321
544.0753797130801,2024-01-17 09:00:14,180043175291030,Raj Group,legitimate,1833.0758188851999,1289.0004391721197
4920.576511304483,2024-01-15 08:47:02,2222661635040063,Kapur-Shankar,fraud,9788.377357336594,4867.800846032112
2466.4665036756937,2024-02-19 19:50:03,4715373068708,Sahota-Yohannan,fraud,4373.249629459769,1906.7831257840749
3246.7083942763898,2024-02-10 22:00:48,3540396346340493,"Devi, Sampath and Varughese",legitimate,6081.022637239657,2834.3142429632676
122.5969134096827,2024-03-01 13:42:41,6549157107538533,Sabharwal-Varty,legitimate,3647.011011294098,3524.4140978844152
3312.6829579528776,2024-01-17 04:02:58,213156056601266,"Dubey, Chana and Handa",legitimate,7026.369917218688,3713.6869592658104
1579.026187998913,2024-01-23 06:50:26,4094117324099853312,Virk-Savant,legitimate,5022.3506100622335,3443.3244220633205
1708.5316502299834,2024-01-25 21:56:04,4655889349287991,Thakur-Dua,fraud,3399.8033342566905,1691.2716840267071
945.1856010469353,2024-02-19 06:52:56,4603245160335,"Aurora, Choudhry and Master",fraud,1512.707459553687,567.5218585067516
4176.301881628503,2024-03-02 05:41:46,213137569876710,Dugal Group,fraud,5592.067093541225,1415.7652119127224
2003.5987350888047,2024-02-06 18:33:07,5194634106223853,Vyas-Bail,legitimate,3062.9719166686427,1059.373181579838
2898.245705014583,2024-01-18 03:07:29,3517368308981787,Agarwal-Sane,legitimate,3588.2694563124737,690.0237512978906
573.0743171392533,2024-02-02 18:56:08,3557774760261181,Bail-Chada,legitimate,705.3130085798306,132.23869144057733
807.1498065673816,2024-01-05 13:56:31,4231619569321284,Tella-Kalla,legitimate,5486.421793368868,4679.2719868014865
2227.9550901091775,2024-03-14 15:04:25,6580353693573907,"Basak, Datta and Hans",legitimate,6833.916678970416,4605.961588861239
234.53413796476758,2024-03-03 17:52:02,4245521065407971605,Sarin Inc,legitimate,496.1149960593122,261.5808580945446
17.809874905449792,2024-01-08 23:11:24,343780885229917,Ramachandran PLC,fraud,891.5018932792547,873.6920183738049
2144.068738262604,2024-02-16 10:02:44,4370495490917339960,"Devan, Kaur and Madan",legitimate,2850.176090861944,706.1073525993402
1410.6092454247118,2024-01-19 17:14:04,4466956266786,Ratta PLC,fraud,2823.9116881880836,1413.3024427633718
4509.852402445681,2024-01-17 12:51:04,4088163361729,Khare Ltd,legitimate,5538.156066134599,1028.3036636889183
3696.944718893833,2024-02-13 05:29:29,4294824613827278,"Mandal, Chaudry and Saha",legitimate,8426.753870509128,4729.809151615295
2275.409656886498,2024-02-08 19:11:38,3590281217687926,Lal-Kurian,legitimate,2705.420135321915,430.0104784354171
2863.7686370701795,2024-03-08 03:33:39,2712879603808579,"Bail, Gera and Chandra",legitimate,3930.0060638226505,1066.237426752471
578.6897767250134,2024-02-19 06:07:12,3521510827786353,Zacharia-Upadhyay,legitimate,991.4990665937564,412.809289868743
1105.9782936868994,2024-02-27 03:51:58,675946619094,Lal and Sons,legitimate,6008.101183422637,4902.122889735738
870.2079469047794,2024-02-03 07:17:30,3502043404591890,"Tiwari, Dani and Sem",legitimate,5463.091357298835,4592.883410394055
2557.058120131119,2024-02-26 10:32:05,588526553247,"Yohannan, Kapoor and Sengupta",fraud,6143.049753060519,3585.9916329294
1201.4979573838286,2024-02-29 22:58:00,213167765498209,Walia-Dugal,fraud,3337.103388161196,2135.6054307773675
1851.398484731752,2024-01-31 22:44:49,4412133613052466,Luthra PLC,legitimate,2810.387380996475,958.9888962647228
2102.16558921845,2024-01-01 19:23:40,4753589474196923,Doshi Ltd,legitimate,3217.3993170689605,1115.2337278505106
3786.1900133862887,2024-02-23 14:51:16,3599583123931657,"Dhaliwal, Venkataraman and Srivastava",fraud,6006.959656080786,2220.769642694497
3477.816065521808,2024-01-02 08:55:25,30149892364604,"Maharaj, Tella and Ramesh",legitimate,7321.247195490851,3843.4311299690426
898.3994746800596,2024-02-18 05:34:17,2720268651993634,Dugar-Suri,fraud,2229.3996597148644,1331.0001850348049
2437.347511837954,2024-03-02 21:06:57,4068436843950160,Sarraf-Brahmbhatt,legitimate,3998.1991553858406,1560.8516435478869
2253.420931072109,2024-03-10 06:39:59,4661843687553284,"Wason, Manne and D’Alia",legitimate,5257.142945180417,3003.722014108308
3115.8440714143235,2024-01-15 08:35:43,180097274877172,"Khatri, Bhatt and Lanka",fraud,4312.113589182809,1196.2695177684855
4822.7385029650495,2024-01-06 14:01:54,3572932550877829,Bhasin PLC,fraud,7747.989423216139,2925.250920251089
2004.6005593623936,2024-01-29 01:04:23,4954202915744,Ghosh Group,legitimate,3946.3837167910933,1941.7831574286997
4070.837148337674,2024-01-19 11:56:17,4743417405401415,Kaur-Grewal,fraud,4252.334495785401,181.4973474477265
1928.7115249476146,2024-01-13 01:24:37,4273657775770,Shere and Sons,fraud,3948.1909432451143,2019.4794182974997
3122.0074036684277,2024-01-26 09:56:20,4348946417123665,Jha-Jain,legitimate,7720.438548468961,4598.431144800534
1205.4138344281923,2024-01-18 22:54:06,4116408917714,"Chhabra, Aggarwal and Kapadia",fraud,2678.0421113041607,1472.6282768759684
1052.066368118004,2024-03-13 13:57:19,3529724630070572,Raval-Chand,legitimate,2672.9999914059845,1620.9336232879805
1800.1251276090143,2024-01-15 19:22:44,370043559581113,Buch LLC,legitimate,2139.170159024856,339.04503141584155
2926.8701351646964,2024-01-06 01:59:13,503861666686,"Khurana, Chahal and Tak",legitimate,6005.956903525475,3079.086768360779
213.46795635827195,2024-02-27 20:16:44,4389889979280673,"Goel, Kamdar and Bhatia",fraud,4461.187354206983,4247.719397848711
1512.8661791168204,2024-01-06 04:13:09,060468493162,Hari PLC,legitimate,3283.951415651398,1771.0852365345775
4757.601872019374,2024-02-15 19:43:29,5228968579013197,Shenoy and Sons,legitimate,5966.4272040441165,1208.8253320247422
820.8670932174628,2024-01-06 11:24:32,4232976170154622,"Madan, Mander and Bandi",legitimate,5604.360245495117,4783.493152277654
3415.733533279839,2024-02-07 07:50:48,4853979358835784163,Sheth-Doctor,legitimate,7143.645880091366,3727.912346811527
4918.720800213668,2024-02-19 04:43:49,6533030277485439,Bora-Wable,legitimate,7758.866961037158,2840.1461608234904
2119.2062320905543,2024-01-16 16:02:21,3538382234250972,Bala Group,legitimate,3653.806752151526,1534.6005200609716
941.9949158733353,2024-02-25 07:01:51,676116047769,Hora and Sons,legitimate,2053.777025575576,1111.7821097022406
788.5330158077583,2024-01-16 00:08:20,213122415317846,Sura and Sons,fraud,4370.09577042009,3581.562754612332
2175.9038537061215,2024-02-24 02:55:05,4645589534010736,"Bhasin, Kari and Rajagopal",legitimate,4789.630051221469,2613.726197515348
4323.147666699789,2024-03-11 10:33:50,4959086010818872,Kara Ltd,fraud,6930.940752546664,2607.7930858468753
648.0553380998637,2024-02-13 20:13:55,4959100586151713088,Kakar-Balasubramanian,legitimate,1025.8673332743601,377.8119951744965
4707.258620006639,2024-02-18 22:10:29,6535578686810330,"Yohannan, Gupta and Bhasin",legitimate,7273.109059037073,2565.8504390304342
3919.1022277792335,2024-03-04 23:18:20,4860491431249205184,"Kara, Kalita and Ghose",legitimate,8034.594942666307,4115.492714887074
917.3065863634321,2024-03-02 09:15:06,3532533968109752,Lata-Kanda,fraud,5651.834982564269,4734.528396200837
2691.00561160351,2024-03-07 03:36:10,2638277427705223,Dyal-Sankar,legitimate,3233.3507750373683,542.3451634338585
862.7290610764285,2024-01-03 16:57:23,3579349239035799,Randhawa-Kala,fraud,4022.2434624647917,3159.5144013883632
2852.0035000398475,2024-01-10 15:58:54,4014340395132034,Varkey-Buch,legitimate,5698.0562815231,2846.052781483252
4924.443429784755,2024-03-08 09:06:21,38152534599787,Chada and Sons,legitimate,9377.102759615982,4452.659329831227
2422.8927771324243,2024-03-15 00:26:32,563104445819,"Chaudhry, Bhakta and Borah",fraud,6181.600487754933,3758.707710622509
1192.25072954465,2024-02-25 03:11:04,3587229652056276,Subramanian-Loke,legitimate,6018.907456679563,4826.656727134913
219.33660492386497,2024-02-15 19:50:18,6572573480403568,Kapadia PLC,fraud,5019.898967458026,4800.562362534161
4596.848074958089,2024-03-15 10:28:58,4613306042982936,"Bal, Sundaram and Dora",legitimate,5733.01669075074,1136.1686157926515
3813.8900962597904,2024-02-29 00:43:43,4531995780784014,"Devan, Roy and Sridhar",legitimate,7443.390947042897,3629.5008507831067
2710.9378535989736,2024-02-20 18:49:44,4061693091337915,Yogi Ltd,legitimate,5368.248079509796,2657.3102259108227
3777.1133735274016,2024-03-02 15:20:26,6011680560610332,Butala LLC,legitimate,4857.977329651776,1080.8639561243745
271.14095793030754,2024-03-09 10:59:06,30523262054716,Upadhyay Ltd,legitimate,1253.5376781951372,982.3967202648297
183.0046309651518,2024-02-24 21:10:32,4871074136268,Ranganathan-Lall,fraud,597.6154938839214,414.6108629187696
2348.778867376902,2024-01-09 23:11:15,3559807906285991,Kashyap and Sons,fraud,6328.54979670616,3979.7709293292583
136.84144245303497,2024-02-07 01:43:53,3590203341827038,Raju-Atwal,fraud,1766.1202977468824,1629.2788552938475
243.7910235527396,2024-01-19 13:43:09,345696803887685,"Iyengar, Bansal and Konda",fraud,4530.065511844283,4286.274488291543
189.73390327421768,2024-01-04 02:14:18,3510292374619484,Kapur-Bhattacharyya,legitimate,3235.227579730058,3045.4936764558406
789.4455245736904,2024-02-19 19:06:25,3585644619560446,Jain-Sami,legitimate,4160.8759652176095,3371.430440643919
1675.545219378291,2024-01-05 05:20:08,4876298619595438471,Rama-Doctor,legitimate,3140.997229933172,1465.452010554881
1489.8339619075941,2024-01-18 05:40:37,2715634553433200,"Samra, Tank and Sunder",legitimate,3781.7324160920552,2291.898454184461
4087.1896340369067,2024-02-22 18:22:53,2256160260808570,Sha PLC,fraud,6154.6543486717,2067.4647146347934
788.4126564776512,2024-01-24 05:22:07,4244507369314797702,Goda-Sagar,fraud,1974.4990894614111,1186.08643298376
4043.9446370795176,2024-01-30 06:46:00,5529068721158077,Mahal-Subramanian,legitimate,8208.180358028212,4164.2357209486945
2518.129900724351,2024-02-20 01:31:18,4161236171019,"Rajan, Sehgal and Bassi",legitimate,5632.33158469939,3114.201683975039
2061.6102390351352,2024-03-02 04:16:11,3536723482063546,Babu-Dube,legitimate,2258.3958065259553,196.78556749082009
2241.54067711913,2024-01-12 11:28:26,3504058266296436,Maharaj-Madan,fraud,6342.926603818785,4101.385926699655
3660.631713559106,2024-03-09 22:40:24,6530055029399581,"Thakkar, Lanka and Dalal",fraud,4199.760116141778,539.1284025826717
2706.0940397398836,2024-02-19 19:56:44,3522574722268692,"Dhar, Chacko and Bains",legitimate,4730.539243067355,2024.445203327471
2757.3474663614074,2024-02-20 14:09:41,30166002672544,Kaul-Sandal,legitimate,5617.919405496993,2860.5719391355856
3541.0267228452713,2024-01-15 18:18:33,4185183642379452678,"Chahal, Karan and Varma",legitimate,3589.206438694749,48.179715849477816
3833.123936898062,2024-01-05 00:12:11,374948163751173,"Solanki, Atwal and Seth",legitimate,7101.135383058313,3268.011446160251
3342.920794030099,2024-03-04 18:55:24,30165725979954,Choudhry-Loke,fraud,6644.838462435782,3301.9176684056833
1234.308047689393,2024-02-04 08:34:13,4689843367256509670,"Karnik, Shenoy and Chokshi",legitimate,4500.4143701813,3266.106322491907
1412.0063160652294,2024-01-22 23:18:37,2235682381755253,Bora-Varughese,fraud,2237.711327215552,825.7050111503227
2496.2958544946337,2024-02-28 22:05:56,3569925304350254,"Verma, Kala and Bala",fraud,3782.400165094645,1286.1043106000116
2701.317787159097,2024-03-10 11:32:56,502094563553,Baria-Chada,fraud,3945.7231266274707,1244.4053394683738
3319.92044042497,2024-02-10 10:49:30,4253438681943,"Kuruvilla, Sant and Konda",legitimate,8120.654686491358,4800.734246066388
4254.366894795429,2024-02-27 03:02:08,4526212794044,"Sehgal, Doctor and Konda",legitimate,4601.332549052557,346.9656542571274
3025.7530053767077,2024-02-10 01:59:00,502023678977,"Bhasin, Mandal and Rana",legitimate,5175.272928817192,2149.5199234404845
4335.607513005059,2024-02-28 09:40:30,4972239342369,Tailor PLC,legitimate,8693.164503047828,4357.556990042769
643.4526246373136,2024-02-08 04:20:50,4901935872256440,Vohra-Mander,legitimate,4493.087936931416,3849.6353122941027
659.1025424464452,2024-01-29 07:33:25,2409631598782352,Doctor-Mahal,legitimate,4773.08874444459,4113.986201998145
900.9378636511248,2024-03-16 21:56:35,6523865429016430,Wadhwa-Sahni,fraud,5762.682848421567,4861.744984770442
2758.778279339605,2024-03-07 09:40:22,4026849769899,Dugar Group,fraud,4701.214722582818,1942.4364432432126
2215.7467704463065,2024-01-13 02:14:06,4572164520141872807,Ravi-Sabharwal,legitimate,3770.9265896048073,1555.1798191585008
4114.460842186613,2024-01-08 11:32:54,676392325046,"Chada, Tiwari and Kakar",fraud,4277.451698036098,162.99085584948443
3336.76140294364,2024-02-18 20:14:17,575430576653,Boase-Bera,legitimate,4095.358018275052,758.5966153314121
2426.0234304954033,2024-01-06 02:48:14,379502074138080,Bhat Ltd,legitimate,5240.476556665093,2814.4531261696898
192.99042039837943,2024-01-01 16:32:38,5465906375159915,Anne-Kamdar,fraud,989.7167897145464,796.7263693161669
1699.384596910886,2024-02-02 03:29:43,4585423587144675,Bassi LLC,legitimate,5383.5466266556305,3684.1620297447444
4891.321135947526,2024-02-01 04:04:37,6519475608232893,"Mangat, Luthra and Majumdar",legitimate,5087.111834478054,195.79069853052806
4104.332446118225,2024-01-05 21:56:43,582962051253,"Dora, Taneja and Bhatia",legitimate,5409.177682075255,1304.8452359570301
4012.962933962658,2024-01-26 13:25:43,4369789716904,Choudhary LLC,fraud,7493.274019671217,3480.3110857085585
1117.6410880454177,2024-01-28 15:07:49,3563731194224583,"Rana, Sani and Suri",fraud,2402.6001809983463,1284.9590929529286
4754.216118931232,2024-02-10 02:25:07,4659031551159578,"Bakshi, Andra and Jayaraman",legitimate,8400.730835411308,3646.5147164800765
2333.334110480976,2024-02-22 19:46:04,377932083194950,Wali Inc,fraud,7312.694848880178,4979.360738399202
1475.0233028798218,2024-03-15 04:19:20,3542459607351043,"Dasgupta, Dutt and Thaker",fraud,5462.472240570849,3987.448937691027
3802.4276693608713,2024-03-08 01:18:01,2290514769821013,Madan-Joshi,legitimate,5518.186608578274,1715.7589392174027
3588.7354207633207,2024-01-07 00:52:47,6588033239237686,"Toor, Kala and Shere",legitimate,8092.689004898344,4503.953584135023
2277.183661107599,2024-01-04 00:43:13,372479549819270,"Arya, Kala and Kashyap",legitimate,2542.5705420919644,265.38688098436523
4742.364068416706,2024-02-27 09:18:34,4190693813219478,Shan-Borde,legitimate,8370.148122408793,3627.784053992087
3455.070194860533,2024-03-13 19:24:03,4674345020239618,Yadav-Anne,fraud,3581.4486293582813,126.37843449774846
2662.545041906789,2024-01-01 02:45:31,4205437981788739220,Sha-Sandal,legitimate,3543.5769637380445,881.0319218312557
4645.009153729373,2024-01-26 04:14:47,36215236416527,Brar PLC,legitimate,9583.06200400686,4938.052850277488
663.0968813823441,2024-02-01 13:47:02,349050907651355,"Mani, Dani and Brar",legitimate,2473.912594728936,1810.8157133465916
1767.632565603019,2024-02-02 16:30:00,4660385151915304938,"Konda, Dash and Suri",legitimate,5871.92446264257,4104.291897039551
4337.089233495599,2024-01-12 06:43:59,30365371960767,Dixit Group,legitimate,6223.761930545253,1886.6726970496538
3122.477993471405,2024-01-27 17:52:34,5463587097238542,Bir Ltd,legitimate,7324.219962952505,4201.7419694811
2115.9509580369186,2024-03-05 12:01:45,30315754980593,Dutta PLC,fraud,6943.494363069522,4827.543405032603
2112.027785937419,2024-02-23 05:36:03,5589368593425860,Mall Ltd,fraud,4295.35364059906,2183.3258546616407
1629.313882874957,2024-02-08 18:06:44,213102603135846,"Tank, Devan and Karpe",legitimate,4430.466350197871,2801.152467322914
638.5164299329978,2024-02-25 01:18:33,4733520962244,Deol and Sons,legitimate,3785.427484851201,3146.9110549182033
3224.3046151648205,2024-01-11 21:57:05,4255393612740921,Varkey Inc,fraud,7899.130278019245,4674.825662854425
653.1098123341396,2024-01-04 06:33:45,6556572407527715,"Sekhon, Lata and Talwar",fraud,1944.2628086325835,1291.152996298444
4405.545088402653,2024-03-06 21:13:57,6011627249844899,Rajan-Kashyap,fraud,7465.679458842949,3060.134370440296
812.6928644906385,2024-01-15 13:01:49,3502404634034806,"Ganguly, Chauhan and Sant",legitimate,2443.0468033241195,1630.3539388334812
1733.9494600799942,2024-01-24 07:57:59,639057606522,Kala PLC,legitimate,2826.4460291902674,1092.4965691102732
2534.384507633485,2024-01-19 14:57:03,6011785440124808,"Malhotra, Deep and Agrawal",fraud,2968.136999359324,433.7524917258388
3633.163408904414,2024-02-07 02:12:12,6596933328074736,Kulkarni and Sons,legitimate,6740.510618946799,3107.3472100423846
76.01177639741698,2024-02-04 13:06:18,3578069686188948,Mallick and Sons,legitimate,4487.618315966543,4411.606539569127
1167.7707197409654,2024-02-15 05:44:29,2459031993488342,Bassi-Choudhry,legitimate,2931.2212350750833,1763.4505153341179
26.059135385350622,2024-01-18 19:09:05,4754615138391,Ahluwalia and Sons,fraud,2793.8751309883073,2767.8159956029567
2728.557415527731,2024-03-08 07:48:38,4505082608876934,Arya Group,legitimate,5942.805054045368,3214.247638517637
704.5915397150205,2024-01-07 02:49:21,3533877963415907,Talwar-Chaudhry,fraud,2783.6959269130884,2079.104387198068
2938.337178924187,2024-01-03 20:57:41,4205102304074724257,Amble Ltd,fraud,7456.042952250817,4517.70577332663
1729.537012677589,2024-01-28 10:49:44,6011504194051764,Bhardwaj Ltd,legitimate,3549.68526707146,1820.1482543938712
2126.6834281724214,2024-01-19 02:20:48,6011874882229711,Sama-Goda,legitimate,2760.4874204207413,633.8039922483199
1401.0117633486195,2024-01-23 07:48:02,2291190561173512,"Lad, Mandal and Contractor",fraud,2129.6733500266,728.6615866779805
19.94075474316064,2024-01-23 07:42:50,374726351463607,Dhillon-Kapadia,legitimate,4475.320251136647,4455.379496393486
671.2981169818237,2024-01-13 14:38:11,502003474926,"Krishnamurthy, Desai and Shan",fraud,5611.458250793143,4940.160133811319
671.0285751462136,2024-02-25 17:58:32,180001221605868,Devi PLC,legitimate,2122.828449499081,1451.7998743528676
1506.4889890427357,2024-01-29 08:50:41,5132640514877920,"Bhatnagar, Tak and Acharya",legitimate,2233.066590059746,726.5776010170102
3300.9348484401226,2024-02-11 22:16:15,3524364153619912,Shanker-Kade,legitimate,5717.174134403607,2416.2392859634847
4503.086105245019,2024-01-05 06:18:11,4259851635850197,"Thakkar, Majumdar and Sharma",fraud,8053.631142492242,3550.5450372472233
721.5447789687246,2024-03-07 19:42:47,4109041383543,Bath-Borah,fraud,3787.435290402555,3065.8905114338304
125.00497114897097,2024-01-15 04:17:47,502036121551,Jayaraman LLC,legitimate,4881.034799741208,4756.029828592237
2613.936067772895,2024-01-08 22:49:39,4811221148634155309,"Reddy, Sawhney and Tank",legitimate,6704.647708791319,4090.711641018424
4046.0433542235032,2024-02-15 04:55:07,5239558430196567,Dhingra Inc,legitimate,8392.214457892875,4346.171103669371
3901.30621121024,2024-01-10 02:11:50,587418851453,Goda PLC,legitimate,6614.2253338671,2712.91912265686
3807.578573351407,2024-01-09 07:05:29,6502071084977330,"Chadha, Keer and Sami",fraud,5450.681788075342,1643.1032147239353
820.9302158343069,2024-01-29 01:36:59,2702839216694099,Bhatt Ltd,legitimate,4332.592908032597,3511.6626921982897
2548.4428612391707,2024-02-21 00:54:42,4784695799523403,Kade Inc,legitimate,4749.317530596632,2200.8746693574617
3707.1112401988366,2024-02-03 23:31:31,6011345162086139,Dutta Group,fraud,5153.004900604836,1445.893660405999
666.5108801303795,2024-03-01 08:37:50,30361376815874,Zacharia-Handa,legitimate,1436.3416016351441,769.8307215047646
1172.4677790206324,2024-02-02 01:31:25,4873566146227,"Chowdhury, Bhatnagar and Swaminathan",fraud,3816.5600763895486,2644.092297368916
145.56543191554348,2024-01-30 00:25:52,2244970419592379,Bali Group,fraud,3120.890732243138,2975.3253003275945
4016.9803390696075,2024-02-28 03:19:14,2714705681270622,Kothari-Shankar,legitimate,6865.22089551394,2848.240556444333
3004.1025351153257,2024-02-04 10:00:22,379006644123119,Sethi-Sathe,fraud,3595.6788686487603,591.5763335334345
1781.07405777628,2024-03-08 20:48:27,3581948745624446,Maharaj-Raj,legitimate,4635.310782274608,2854.236724498328
802.9517566700742,2024-02-02 21:21:18,676131225499,"Sura, Bahri and Chauhan",fraud,1653.338149627728,850.3863929576537
4223.341842870684,2024-02-25 20:01:39,4848020445693563,Kulkarni-Mand,fraud,7545.275528473514,3321.9336856028303
862.972648080033,2024-01-09 02:44:13,4485892114298,Tara and Sons,legitimate,3015.5987914410443,2152.6261433610116
487.615632045607,2024-02-18 15:15:33,6585950987791528,Uppal Inc,fraud,4733.070684863992,4245.455052818385
3805.272455851859,2024-02-17 07:30:06,6011063652224181,Salvi-Bains,legitimate,7698.818522372814,3893.5460665209553
1059.7566868338806,2024-01-10 23:18:57,4733007650778237,Barad-Tailor,legitimate,4684.423123901883,3624.666437068002
2203.4190794467645,2024-01-16 12:23:40,4511334073159237227,Rastogi PLC,legitimate,5710.097205124933,3506.6781256781683
310.73427754490865,2024-01-24 20:37:29,30132553624797,"Saraf, Rastogi and Bhardwaj",fraud,3117.569594540638,2806.835316995729
4846.915843298053,2024-02-16 21:26:57,676115737683,"Sagar, Soni and Yohannan",legitimate,5161.872588178491,314.95674488043824
3312.5775573483993,2024-01-22 14:50:11,3512775117250904,"Agrawal, Khurana and Sathe",fraud,6593.470778778074,3280.893221429675
4677.618503442315,2024-01-07 05:33:10,213111457245650,"Borah, Subramanian and Virk",legitimate,7017.560169485254,2339.941666042939
3104.461663029668,2024-01-31 19:13:18,2716411798857470,Ramakrishnan and Sons,fraud,5457.539685857398,2353.0780228277295
1614.263549226931,2024-02-12 10:52:07,2266724750836025,Rama-Vora,fraud,3515.584304603617,1901.320755376686
353.08199304821244,2024-02-15 13:32:44,4355996903113134,"Mani, Sharma and Date",legitimate,4999.145858108348,4646.063865060136
2520.6499303146375,2024-01-21 15:57:05,6011080240145157,"Sabharwal, Varma and Sachdev",fraud,3775.411752407275,1254.7618220926374
1844.8654555564406,2024-01-02 10:37:15,4926108469927,Dass-Sastry,legitimate,3434.671778071241,1589.8063225148005
2915.1717455046282,2024-01-14 17:48:17,3563509488504450,"Sur, Balan and Raval",fraud,7730.745251355385,4815.573505850757
1243.0451377106308,2024-01-11 16:54:34,3532180546847568,Bava-Shanker,fraud,5295.712276741354,4052.667139030723
2050.675192627207,2024-02-24 14:17:17,2299264714485586,"Wable, Swamy and Lal",fraud,2130.966389319928,80.29119669272131
3227.278790398325,2024-01-10 02:23:41,2710486771594320,Chaudhry Ltd,legitimate,7758.755713709075,4531.476923310751
4075.977317595096,2024-01-15 13:25:48,565636911093,Anand Ltd,fraud,5216.947338772117,1140.9700211770214
4536.1393824709585,2024-01-30 08:54:08,5330171282210946,Koshy Ltd,legitimate,8068.742752909615,3532.6033704386564
1994.445228020943,2024-01-25 18:19:53,4972672419216908058,"Tara, Butala and Sharma",legitimate,4764.280033783349,2769.8348057624057
3952.251877172236,2024-01-18 14:01:40,3518938438320319,"Sabharwal, Master and Mangal",fraud,6640.943176350129,2688.6912991778927
2744.3178499787277,2024-02-13 00:04:36,5468142994054892,"Savant, Lata and Borah",fraud,6336.745253708396,3592.4274037296686
3416.529050789169,2024-01-07 11:50:34,6546473556615851,Solanki-Lalla,legitimate,4460.364595542424,1043.8355447532545
2688.9271410480656,2024-02-02 05:51:17,4556513204697470,Kothari-Kota,legitimate,3492.462543572534,803.5354025244683
770.555906518783,2024-01-04 22:42:05,213195212332317,"Walla, Sinha and Upadhyay",fraud,4033.599814116213,3263.04390759743
4478.66091019604,2024-01-16 15:04:44,3559263029778126,"Seshadri, Balay and Gulati",fraud,5938.651262430305,1459.9903522342647
233.8541825623079,2024-01-07 11:42:11,4604869316031715,Devan Ltd,legitimate,5103.865718774535,4870.011536212227
1698.455650966827,2024-02-27 10:28:21,4769094465577282,Dube-Gokhale,legitimate,3961.4997279494473,2263.04407698262
1435.6807626278428,2024-02-25 00:29:07,4645345350431,Sheth Group,legitimate,2002.5498924625995,566.8691298347567
442.2326066649232,2024-02-28 18:49:59,30583680238937,Wason and Sons,legitimate,3874.450285863426,3432.217679198503
3477.9596117714473,2024-02-13 02:06:04,4893259451804498480,Raman-Varughese,fraud,5015.694481177443,1537.7348694059956
1759.431918444919,2024-03-04 06:53:32,372885234838351,"Hari, Suresh and Viswanathan",fraud,2510.8831822757156,751.4512638307967
4710.108880429497,2024-01-24 07:33:20,3528264160085097,Lala Inc,legitimate,6829.997461250203,2119.888580820706
764.7216753873234,2024-02-25 23:42:15,503877150303,Khurana Ltd,fraud,5586.190843042841,4821.469167655518
4622.737014928886,2024-01-25 02:00:27,180077563255843,Sen-Gera,fraud,6685.775591100664,2063.038576171778
4504.50230141618,2024-01-19 03:17:59,180040983333566,"Babu, Wable and Dani",fraud,6247.697792414187,1743.1954909980068
3381.5578820132946,2024-02-21 18:22:43,4132983589760040,Kar Group,legitimate,5609.657602739122,2228.0997207258274
